Id,SalePrice
2734,146369.27095251103
2735,135881.84070569678
2736,140122.23811744063
2737,123714.21433843618
2738,135367.72069181773
2739,160101.7649697884
2740,129022.84641842292
2741,145378.1462645199
2742,152184.33813985178
2743,147963.79907345487
2744,156061.9757918852
2745,150140.7944751158
2746,138504.20677011673
2747,136050.12126591892
2748,118620.61438007024
2749,125149.27089145147
2750,132064.07704188145
2751,132551.84077342917
2752,196994.93546441066
2753,148994.81004559933
2754,203320.04666955688
2755,135220.58651062753
2756,82699.54726284975
2757,70337.91439929165
2758,75431.50117924876
2759,142372.89897379072
2760,111743.96148995917
2761,148029.1629818295
2762,150998.05643388623
2763,191632.856996913
2764,145308.43505197522
2765,274397.0493582886
2766,142494.31325810542
2767,90130.90419467399
2768,129462.54297136754
2769,127197.53946057292
2770,153798.82939826112
2771,125898.73136947668
2772,121464.73522155106
2773,141838.15901535793
2774,125199.6645593278
2775,111813.25007480723
2776,135326.05924788682
2777,134245.2481614692
2778,95957.55279649148
2779,113031.57560745138
2780,105849.9617824015
2781,99004.09836993802
2782,88475.25982151
2783,87157.03800595908
2784,120071.57461503829
2785,127310.35140546739
2786,66330.09053543914
2787,118019.79865537117
2788,69651.49861293193
2789,184699.57009418728
2790,87840.5915162198
2791,112097.87364755744
2792,63262.69557762348
2793,151500.11795102214
2794,97063.79031153834
2795,117811.11141669394
2796,97175.33376903532
2797,166885.3166729996
2798,104821.07961078049
2799,113366.61360106157
2800,69638.73832597786
2801,108659.7618091381
2802,136914.01466882645
2803,155279.00942147148
2804,117448.5367768964
2805,92907.87538722063
2806,83057.92669745692
2807,153373.03728241147
2808,147028.14904233406
2809,134026.73639744584
2810,136529.7221228795
2811,149306.76134547262
2812,142442.78772629064
2813,139418.0804157298
2814,148719.67330255502
2815,104412.14445707349
2816,249597.24716244984
2817,142242.36905285623
2818,128361.53942914464
2819,177704.17084919763
2820,140262.27269738266
2821,110156.85577201219
2822,166248.32966643877
2823,300482.4402632331
2824,156795.25337627347
2825,116247.37197962649
2826,132701.31567088232
2827,137950.36732260563
2828,212308.3075309737
2829,209966.00795451546
2830,242786.35648837493
2831,178850.7199507042
2832,236587.695241809
2833,284598.0703790969
2834,209064.9008861053
2835,216158.6310468694
2836,188267.35985170095
2837,174941.51759986155
2838,148939.58410207168
2839,179343.41995112732
2840,195512.61912966683
2841,203609.9494887646
2842,218621.03615609292
2843,152669.70428152135
2844,161127.33024687183
2845,123036.72887539209
2846,206978.43359932085
2847,191904.34052325005
2848,212024.43490788116
2849,201497.98213543935
2850,269499.46158732875
2851,223370.72288464278
2852,227127.0863112488
2853,223132.1366601515
2854,144181.15478957215
2855,198824.5337551869
2856,205430.15752975657
2857,188026.49959608566
2858,203750.03478105733
2859,123123.12180908278
2860,120829.33572667868
2861,125658.21571879022
2862,173649.3558641015
2863,120484.17397711749
2864,237063.41732098095
2865,134486.3623782985
2866,140440.86468641058
2867,95220.56322057112
2868,108205.80912071318
2869,116719.1895740754
2870,134833.93406019305
2871,87301.12833710032
2872,48588.67667683193
2873,103088.14646188304
2874,138584.19085392688
2875,133441.1404378057
2876,171344.17377980857
2877,138469.46664449945
2878,174198.42393978024
2879,145041.85139861665
2880,112748.86318632113
2881,155841.2783975217
2882,158359.27703455221
2883,205194.2240811417
2884,192337.36004836147
2885,187762.03794971178
2886,184662.24155601105
2887,95310.90238890145
2888,133736.1331971458
2889,50304.94547745161
2890,73944.87870539686
2891,132166.91697715147
2892,54449.217855853654
2893,94058.40899644724
2894,48591.21271151714
2895,326461.43349771807
2896,287302.4861452581
2897,167450.54607151344
2898,150151.7630584849
2899,199126.6221725553
2900,171276.52013290577
2901,192608.78002069308
2902,193373.18320887748
2903,337379.61084259703
2904,372586.68996966234
2905,82753.87293990557
2906,205634.9096702677
2907,104263.95590963354
2908,133561.1999282811
2909,138586.02351710072
2910,80217.93277517919
2911,81002.0282494112
2912,137599.45862233365
2913,86892.21714519235
2914,75723.57234067237
2915,82516.87052969396
2916,85725.05730763564
2917,173608.76804501956
2918,116474.06015266236
2919,201125.36968247825
